datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,M01AB_lag1,M01AB_lag2,M01AB_lag3,M01AB_lag4,M01AB_lag8,M01AB_lag12,M01AE_lag1,M01AE_lag2,M01AE_lag3,M01AE_lag4,M01AE_lag8,M01AE_lag12,N02BA_lag1,N02BA_lag2,N02BA_lag3,N02BA_lag4,N02BA_lag8,N02BA_lag12,N02BE_lag1,N02BE_lag2,N02BE_lag3,N02BE_lag4,N02BE_lag8,N02BE_lag12,N05B_lag1,N05B_lag2,N05B_lag3,N05B_lag4,N05B_lag8,N05B_lag12,N05C_lag1,N05C_lag2,N05C_lag3,N05C_lag4,N05C_lag8,N05C_lag12,R03_lag1,R03_lag2,R03_lag3,R03_lag4,R03_lag8,R03_lag12,R06_lag1,R06_lag2,R06_lag3,R06_lag4,R06_lag8,R06_lag12,M01AB_rollmean4,M01AB_rollstd4,M01AB_rollmean8,M01AB_rollstd8,M01AB_rollmean12,M01AB_rollstd12,M01AE_rollmean4,M01AE_rollstd4,M01AE_rollmean8,M01AE_rollstd8,M01AE_rollmean12,M01AE_rollstd12,N02BA_rollmean4,N02BA_rollstd4,N02BA_rollmean8,N02BA_rollstd8,N02BA_rollmean12,N02BA_rollstd12,N02BE_rollmean4,N02BE_rollstd4,N02BE_rollmean8,N02BE_rollstd8,N02BE_rollmean12,N02BE_rollstd12,N05B_rollmean4,N05B_rollstd4,N05B_rollmean8,N05B_rollstd8,N05B_rollmean12,N05B_rollstd12,N05C_rollmean4,N05C_rollstd4,N05C_rollmean8,N05C_rollstd8,N05C_rollmean12,N05C_rollstd12,R03_rollmean4,R03_rollstd4,R03_rollmean8,R03_rollstd8,R03_rollmean12,R03_rollstd12,R06_rollmean4,R06_rollstd4,R06_rollmean8,R06_rollstd8,R06_rollmean12,R06_rollstd12,weekofyear,month,quarter,year,is_year_start,is_year_end
2016-12-11,41.85,23.892,37.75,275.424,37.0,4.0,71.0,11.0,34.18,37.02,37.66,46.33,41.65,37.66,25.265,32.399,22.319,33.97,29.267,34.522,19.95,30.95,32.75,37.3,38.2,20.9,302.162,243.124,252.812,260.8,347.35,225.15,52.0,45.0,50.0,67.16666667,134.8333333,93.0,2.0,9.0,9.0,4.0,3.0,0.0,55.0,48.0,22.0,36.0,59.0,37.0,4.2,12.0,10.4,10.6,13.3,12.1,37.6775,3.1662214599319385,39.22458333375,4.15796727512896,40.899722222499996,8.601478784835695,25.96875,4.452600167318019,28.13875,5.335142861924401,28.36991666666667,4.455296632473915,30.35,7.506441678096646,32.21875,6.53113080889192,32.60833333333333,5.9771851589391485,268.3805,26.27463681322144,278.8360833375,33.944757438102016,303.565722225,57.021551498987925,46.0,6.6833125519211745,51.770833333750005,11.266940508734487,57.4999999975,27.236988359411292,6.0,3.5590260840104375,4.625,2.774243783705493,4.333333333333333,2.3868325657594203,49.0,20.412414523193142,43.75,15.359966517820649,43.5,13.944695961351961,9.399999999999999,3.5289280714307725,11.9375,5.4821626337476195,12.541666666666666,4.65997626473341,49,12,4,2016,0,0
2016-12-18,35.14,27.539,25.4,303.525,88.33333333,6.0,88.0,9.2,41.85,34.18,37.02,37.66,38.96,33.67,23.892,25.265,32.399,22.319,34.651,27.927,37.75,19.95,30.95,32.75,32.8,25.5,275.424,302.162,243.124,252.812,293.8166667,264.225,37.0,52.0,45.0,50.0,41.0,67.0,4.0,2.0,9.0,9.0,3.0,5.0,71.0,55.0,48.0,22.0,47.0,29.0,11.0,4.2,12.0,10.4,15.1,11.0,37.0475,3.4120314086088923,38.747083333750005,4.404715163438142,41.0222222225,8.499011984351284,27.27375,3.733178036204607,27.249750000000002,4.6425666777271966,28.33758333333334,4.460208422735701,28.5125,7.621829942124556,31.293749999999996,6.947786775040568,32.6,5.98805629414238,281.05875,28.407013305110056,280.049625,34.72148195462028,306.840722225,55.669179021318826,55.583333332500004,22.67708093929248,57.6875,16.165914930352617,59.277777775,28.5767028479005,5.25,2.98607881119482,5.0,2.725540575476988,4.416666666666667,2.429303429280737,65.5,17.823205847059793,48.875,22.002840725688124,48.416666666666664,18.13814831349729,9.1,3.4660255817480765,11.2,5.392057651239207,12.391666666666667,4.742354293220214,50,12,4,2016,0,0
2016-12-25,26.0,29.634,19.1,315.2,28.0,3.0,31.0,6.5,35.14,41.85,34.18,37.02,42.81,65.33,27.539,23.892,25.265,32.399,30.655,26.178,25.4,37.75,19.95,30.95,39.75,34.35,303.525,275.424,302.162,243.124,346.0,382.338,88.33333333,37.0,52.0,45.0,68.0,44.0,6.0,4.0,2.0,9.0,3.0,5.0,88.0,71.0,55.0,48.0,29.0,38.0,9.2,11.0,4.2,12.0,9.0,17.2,34.2925,6.496467629925289,36.645833333750005,5.933794725105485,37.7447222225,5.226334338829098,26.5825,2.529897296993259,27.122125,4.548666882803618,28.625583333333335,4.419477744924037,25.549999999999997,8.598934042465174,28.7125,7.189066599457021,31.329166666666666,7.098221875081029,299.07775,16.81980444545591,276.19962499999997,27.272660470240513,301.24588889166665,50.52816053282008,51.333333332500004,26.579022637452688,52.6875,18.533204328400824,57.94444444166666,29.705314733678573,3.75,1.7078251276599345,5.0,2.725540575476988,4.25,2.454124543035107,61.25,24.2538656712698,49.125,21.754720341637515,47.833333333333336,18.610033136277153,7.725,2.9904013108609164,10.8875,5.605975765708934,11.5,4.761970562315941,51,12,4,2016,0,0
2017-01-01,49.20375,42.70525,31.52916667,546.899,53.75,6.875,55.25,4.625,26.0,35.14,41.85,34.18,34.98666667,36.35,29.634,27.539,23.892,25.265,21.959,31.957,19.1,25.4,37.75,19.95,26.5,35.5,315.2,303.525,275.424,302.162,256.55,418.187,28.0,88.33333333,37.0,52.0,54.0,30.0,3.0,6.0,4.0,2.0,3.0,2.0,31.0,88.0,71.0,55.0,42.0,46.0,6.5,9.2,11.0,4.2,23.2,13.5,38.0484375,9.874491198653823,38.422968749999995,7.33048618105714,38.81586805583333,6.150063588775753,30.9425625,8.192838789594989,29.71540625,6.624711926267184,29.521270833333332,5.972369882766137,28.444791667500002,8.014490187045137,29.341145833749998,7.187843310613901,30.998263889166665,6.977642745979148,360.26199999999994,125.5395382950464,312.49325,98.24227501546534,311.97188889166665,81.67213149543643,51.770833332500004,26.60804102411473,52.65625,18.530885709492004,59.923611108333326,28.4383849726569,4.96875,1.7806102652368012,5.484375,2.6629380089077768,4.65625,2.45130125462153,61.3125,24.23270431324851,50.78125,21.638852912230416,48.604166666666664,18.718445670870583,7.83125,2.82646532793146,8.565625,3.035061116706654,10.760416666666666,5.100283618822017,52,1,1,2017,1,0
2017-01-08,33.6875,30.3825,33.54166667,343.35,62.91666667,3.958333333,47.65625,14.58333333,49.20375,26.0,35.14,41.85,46.33,41.65,42.70525,29.634,27.539,23.892,33.97,29.267,31.52916667,19.1,25.4,37.75,37.3,38.2,546.899,315.2,303.525,275.424,260.8,347.35,53.75,28.0,88.33333333,37.0,67.16666667,134.8333333,6.875,3.0,6.0,4.0,4.0,3.0,55.25,31.0,88.0,71.0,36.0,59.0,4.625,6.5,9.2,11.0,10.6,13.3,36.0078125,9.66826468696901,36.84265625,6.719657876784114,38.15232638916667,6.245292831944793,32.5651875,6.866328790357502,29.26696875,6.413627604057371,29.614229166666664,5.9767320744115064,27.392708335,6.52328838854845,28.8713541675,6.699584445367497,30.610069445000004,6.6630462373612795,377.2435,114.3322222837177,322.81199999999995,96.3542172803782,311.63855555833334,81.5226401743079,58.25,24.91383298526328,52.125,18.111646695083824,53.93055555583334,16.13198534499298,4.95833333325,1.7882719778850458,5.479166666625,2.666294616930362,4.736111111083333,2.40765911013572,55.4765625,23.931044807925918,52.23828125,20.88053242489516,47.658854166666664,18.429926498909555,8.7270833325,4.332293543620511,9.06354166625,3.6756328070746145,10.867361110833334,5.171335205243122,1,1,1,2017,0,0
2017-01-15,48.74583333,34.27541667,60.125,368.4791667,120.0,5.416666667,31.66666667,12.16666667,33.6875,49.20375,26.0,35.14,37.66,38.96,30.3825,42.70525,29.634,27.539,22.319,34.651,33.54166667,31.52916667,19.1,25.4,32.75,32.8,343.35,546.899,315.2,303.525,252.812,293.8166667,62.91666667,53.75,28.0,88.33333333,50.0,41.0,3.958333333,6.875,3.0,6.0,9.0,3.0,47.65625,55.25,31.0,88.0,22.0,47.0,14.58333333,4.625,6.5,9.2,10.4,15.1,39.4092708325,11.484053104940756,38.22838541625,7.943840606602918,38.9678125,6.958515709052623,34.2492916675,5.993243663011328,30.76152083375,5.938772440168448,29.582930555833332,5.948876459692538,36.073958335,17.259156981003468,32.2932291675,12.995953647131019,32.88715277833334,10.839624551200071,393.482041675,104.56769180778063,337.27039583749996,92.96856208022709,317.86043055833335,82.87671242228005,66.1666666675,38.81347847209637,60.875,29.967177811858434,60.51388888916667,24.384308202625178,4.8125,1.6964355333588712,5.03125,2.2604200954856593,4.9375,2.3496117775366394,41.3932291675,12.025816097029157,53.44661458375,19.08302745650491,46.38107638916667,19.002410081209145,9.46875,4.680210380697792,9.284375,3.8177229703392164,10.622916666666667,5.020192967944959,2,1,1,2017,0,0
2017-01-22,39.45416667,30.46041667,41.5,320.5833333,115.8333333,9.583333333,45.41666667,15.83333333,48.74583333,33.6875,49.20375,26.0,37.02,42.81,34.27541667,30.3825,42.70525,29.634,32.399,30.655,60.125,33.54166667,31.52916667,19.1,30.95,39.75,368.4791667,343.35,546.899,315.2,243.124,346.0,120.0,62.91666667,53.75,28.0,45.0,68.0,5.416666667,3.958333333,6.875,3.0,9.0,3.0,31.66666667,47.65625,55.25,31.0,48.0,29.0,12.16666667,14.58333333,4.625,6.5,12.0,9.0,42.7728125,7.540783521008772,38.53265625,7.937559210375026,38.688159722500004,6.856755242999498,34.455895835,5.79197215276307,30.519197917499998,5.901848248089452,29.566715278333334,5.9459530639393785,41.673958335,13.032295342427362,33.6119791675,13.370069080142068,33.032986111666666,10.951543359326418,394.827875,103.25067404881369,346.9528125,85.49602782283802,315.742375,82.41568087775217,88.1249999925,34.64519232418967,69.7291666625,34.69758093228662,64.49999999750001,29.161103359956215,6.45833333325,2.3996045198076885,5.104166666625,2.4111184257942133,5.486111111083333,2.610217717322943,44.997395835,9.833099303518624,53.123697917499996,19.209795901447656,47.749131944999995,18.21182641595352,11.8020833325,5.020948591072082,9.76354166625,4.40296152383954,11.192361110833334,5.203574744941595,3,1,1,2017,0,0
2017-01-29,43.97083333,42.04583333,44.70833333,298.505,105.8333333,8.333333333,55.41666667,12.70833333,39.45416667,48.74583333,33.6875,49.20375,34.18,34.98666667,30.46041667,34.27541667,30.3825,42.70525,25.265,21.959,41.5,60.125,33.54166667,31.52916667,19.95,26.5,320.5833333,368.4791667,343.35,546.899,302.162,256.55,115.8333333,120.0,62.91666667,53.75,52.0,54.0,9.583333333,5.416666667,3.958333333,6.875,2.0,3.0,45.41666667,31.66666667,47.65625,55.25,55.0,42.0,15.83333333,12.16666667,14.58333333,4.625,4.2,23.2,41.4645833325,6.42450233853615,39.756510416249995,7.925361865449602,39.4368402775,6.906158883929498,34.2910416675,5.4798851480477895,32.61680208375,6.696266246142778,31.240618055833334,6.4181956237591375,44.96875,11.141367224564126,36.70677083375,12.599142531599414,34.5503472225,11.222155560678145,332.729375,30.05372664137201,346.4956875,85.77903286924779,319.23862499999996,80.54501489566867,101.1458333175,26.170238157594763,76.458333325,35.965040335097065,68.81944443916667,31.229899250853208,6.8229166665,2.5874463224571884,5.89583333325,2.282611981891144,5.9305555555,2.60246661675109,45.0390625025,9.89120642899135,53.17578125125,19.216173637377292,48.86718750083333,18.23860747121574,13.822916665000001,1.6936615883851267,10.827083332499999,3.8613899482453626,10.318055554999999,3.6530304854669384,4,1,1,2017,0,0
2017-02-05,54.1575,42.41791667,40.70833333,265.8933333,79.33333333,9.166666667,44.33333333,14.43333333,43.97083333,39.45416667,48.74583333,33.6875,41.85,46.33,42.04583333,30.46041667,34.27541667,30.3825,23.892,33.97,44.70833333,41.5,60.125,33.54166667,37.75,37.3,298.505,320.5833333,368.4791667,343.35,275.424,260.8,105.8333333,115.8333333,120.0,62.91666667,37.0,67.16666667,8.333333333,9.583333333,5.416666667,3.958333333,4.0,4.0,55.41666667,45.41666667,31.66666667,47.65625,71.0,36.0,12.70833333,15.83333333,12.16666667,14.58333333,11.0,10.6,46.582083332500005,6.316501517480971,41.29494791625,9.439665609324276,40.08913194416667,7.9127152822401525,37.299895835,5.90604237037324,34.932541667500004,6.44668628775211,31.944611111666664,7.164691134333835,46.760416665,9.076027580300684,37.0765625,12.677307938808038,34.834375,11.340581478082488,313.36520832499997,43.06605177231706,345.3043541625,86.96509800521842,319.66306944166666,80.22183962875417,105.24999998250001,18.271866651236063,81.74999999125001,32.25275304201497,69.8333333275,31.368552892873122,8.125,1.8788540634790807,6.541666666625,2.3976054522565793,6.361111111083333,2.680264416062515,44.208333335,9.736457831806966,49.842447917499996,17.954014780458493,49.561631944999995,17.858838173063386,13.785416665,1.6727441255228572,11.25624999875,4.068590366244456,10.637499999166666,3.8426131078839156,5,2,1,2017,0,0
2017-02-12,47.3225,29.09,33.55,146.2,39.0,3.0,27.0,9.0,54.1575,43.97083333,39.45416667,48.74583333,35.14,37.66,42.41791667,42.04583333,30.46041667,34.27541667,27.539,22.319,40.70833333,44.70833333,41.5,60.125,25.4,32.75,265.8933333,298.505,320.5833333,368.4791667,303.525,252.812,79.33333333,105.8333333,115.8333333,120.0,88.33333333,50.0,9.166666667,8.333333333,9.583333333,5.416666667,6.0,9.0,44.33333333,55.41666667,45.41666667,31.66666667,88.0,22.0,14.43333333,12.70833333,15.83333333,12.16666667,9.2,10.4,46.22625,6.192858995347695,42.817760416249996,9.28629823757512,40.8943402775,8.131656995538043,36.0035416675,7.215187415759076,35.126416667499996,6.211607605020648,32.50886111166667,6.580526838056706,40.116666665,4.707022923599974,38.095312500000006,11.909124201801609,34.901041666666664,11.329560440554571,257.79541665,77.71466169077611,325.6387291625,111.95894200012168,310.77873610833336,93.15879576729267,84.99999998250001,34.316338819512104,75.58333332500001,35.378929465242265,68.91666666083334,32.15176683451956,7.52083333325,3.0583636086459407,6.166666666625,2.7088369494933575,5.861111111083333,2.702781800514565,43.041666667499996,11.800914121540803,42.217447917499996,11.065262072252796,49.978298611666666,17.20364511329184,12.9937499975,2.9533673092499333,11.231249998750002,4.08361697129221,10.520833332499999,3.8716228348661548,6,2,1,2017,0,0
2017-02-19,27.33,22.648,11.75,128.05,18.0,0.0,18.0,10.3,47.3225,54.1575,43.97083333,39.45416667,26.0,37.02,29.09,42.41791667,42.04583333,30.46041667,29.634,32.399,33.55,40.70833333,44.70833333,41.5,19.1,30.95,146.2,265.8933333,298.505,320.5833333,315.2,243.124,39.0,79.33333333,105.8333333,115.8333333,28.0,45.0,3.0,9.166666667,8.333333333,9.583333333,3.0,9.0,27.0,44.33333333,55.41666667,45.41666667,31.0,48.0,9.0,14.43333333,12.70833333,15.83333333,6.5,12.0,43.195208332499995,11.394630382806461,42.984010416249994,8.947943814028775,40.086840277499995,8.987458129890388,34.0504375,9.807524038063496,34.2531666675,7.459722327746551,31.696277778333336,7.17088608983082,32.679166665,14.69644782452989,37.1765625,13.728445214369206,33.30104166666667,13.148067046106302,209.66208332499997,85.1332004991154,302.2449791625,132.17835967765564,301.1892361083333,105.81858363848016,60.5416666575,39.48965521908399,74.33333332500001,37.418191178024074,66.66666666083334,34.812285208842106,5.125,4.374537012560218,5.791666666625,3.343214520964887,5.111111111083333,2.9864135388093302,36.1875,16.845481728174438,40.592447917499996,13.609916652145616,47.478298611666666,19.538580421414707,11.610416664999999,2.429385827847277,11.706249998750001,3.6529634347057396,10.379166665833333,3.8435790272655814,7,2,1,2017,0,0
2017-02-26,32.67,32.354,32.2,170.7,49.875,2.0,36.0,8.2,27.33,47.3225,54.1575,43.97083333,49.20375,34.18,22.648,29.09,42.41791667,42.04583333,42.70525,25.265,11.75,33.55,40.70833333,44.70833333,31.52916667,19.95,128.05,146.2,265.8933333,298.505,546.899,302.162,18.0,39.0,79.33333333,105.8333333,53.75,52.0,0.0,3.0,9.166666667,8.333333333,6.875,2.0,18.0,27.0,44.33333333,55.41666667,55.25,55.0,10.3,9.0,14.43333333,12.70833333,4.625,4.2,40.370000000000005,12.486846579501162,40.91729166625,9.211661310822622,39.96100694416666,9.087689922019777,31.6274791675,8.24684223729462,32.9592604175,6.636562952426826,32.28702777833333,6.878960798599865,29.5520833325,12.4414747965865,37.26041666625,13.691020511445148,34.321875,12.475594751248986,177.71083332499995,61.33089506689895,255.2201041625,94.15459328019409,290.2340694416667,112.31433383225209,46.552083332500004,25.54673855155674,73.84895832500001,37.746346507008106,66.4895833275,34.89897090473461,3.54166666675,3.95196856728461,5.182291666625,3.5551171410663627,5.111111111083333,2.9864135388093302,31.3333333325,11.362707031434969,38.186197917499996,12.28550395077876,45.89496527833333,19.643202357963638,10.483333332499999,2.771882631814415,12.153124998749998,2.776459780033799,10.712499999166667,3.4077109147983533,8,2,1,2017,0,0
2017-03-05,46.35,31.48,34.6,134.7,53.0,4.0,48.0,19.5,32.67,27.33,47.3225,54.1575,33.6875,41.85,32.354,22.648,29.09,42.41791667,30.3825,23.892,32.2,11.75,33.55,40.70833333,33.54166667,37.75,170.7,128.05,146.2,265.8933333,343.35,275.424,49.875,18.0,39.0,79.33333333,62.91666667,37.0,2.0,0.0,3.0,9.166666667,3.958333333,4.0,36.0,18.0,27.0,44.33333333,47.65625,71.0,8.2,10.3,9.0,14.43333333,14.58333333,11.0,38.418125,9.969787563559215,42.500104166250004,8.873596450450336,40.33600694416667,9.263862471546863,28.893,4.3859595681371495,33.0964479175,6.586845425358976,32.91936111166667,6.3668015050950775,28.025,10.894379284750459,37.3927083325,13.655020035228594,34.059375,12.429962136530147,144.91249999999997,18.755371452818952,229.13885416249997,95.14798714545563,278.50706944166666,121.01121047926486,39.96875,15.827315193992893,72.60937499125001,38.315193275303386,67.82291666083334,33.96297432163352,2.25,1.7078251276599383,5.1875,3.553097798813946,5.111111111083333,2.9864135388093302,32.25,12.816005617976277,38.229166667499996,12.323898418656851,43.978298611666666,18.026481674331215,11.75,5.238638499966593,12.7677083325,3.760890106054798,11.4208333325,4.251781414333904,9,3,1,2017,0,0
2017-03-12,37.51,27.736,26.2,171.1,31.0,7.0,20.0,17.0,46.35,32.67,27.33,47.3225,48.74583333,35.14,31.48,32.354,22.648,29.09,34.27541667,27.539,34.6,32.2,11.75,33.55,60.125,25.4,134.7,170.7,128.05,146.2,368.4791667,303.525,53.0,49.875,18.0,39.0,120.0,88.33333333,4.0,2.0,0.0,3.0,5.416666667,6.0,48.0,36.0,18.0,27.0,31.66666667,88.0,19.5,8.2,10.3,9.0,12.16666667,9.2,35.965,8.07579717427327,41.095625,8.629654112699164,40.53350694416667,9.167781425354018,28.554499999999997,4.4178212956162515,32.27902083375,6.821234354801632,32.93577777833333,6.35190370960306,26.1875,10.25283497380115,33.152083332500005,10.487226498205084,34.126041666666666,12.381346719737758,151.13749999999996,22.9812740798508,204.466458325,77.87805959903129,267.471652775,124.50989750463738,37.96875,16.48243225123844,61.48437499125,35.39919692089372,63.045138883333344,34.83681953188072,3.25,2.9860788111948224,5.385416666625,3.611307610604464,5.194444444416667,3.0271463987951113,30.5,14.177446878757806,36.770833333750005,13.811855817735015,38.311631944999995,12.88483864137975,13.75,5.364388750516284,13.371874998749998,4.02919636656907,12.070833332500001,4.471923494639815,10,3,1,2017,0,0
2017-03-19,33.99,18.654,19.2,146.1,35.0,0.0,25.0,11.0,37.51,46.35,32.67,27.33,39.45416667,26.0,27.736,31.48,32.354,22.648,30.46041667,29.634,26.2,34.6,32.2,11.75,41.5,19.1,171.1,134.7,170.7,128.05,320.5833333,315.2,31.0,53.0,49.875,18.0,115.8333333,28.0,7.0,4.0,2.0,0.0,9.583333333,3.0,20.0,48.0,36.0,18.0,45.41666667,31.0,17.0,19.5,8.2,10.3,15.83333333,6.5,37.629999999999995,6.161817913570641,40.41260416625,8.986973845123885,41.1993402775,8.261658591967917,27.556,6.263560861576032,30.80321875,8.371845710085928,32.02077777833333,7.5488363227776585,28.05,6.876772498781674,30.364583332500004,10.90665002910795,34.134375,12.370342726461484,155.64999999999998,18.214554619860838,182.6560416625,63.889308038961445,253.37998610833336,128.13346822673893,42.21875,10.84472558051447,51.38020832875,28.542152727880946,63.62847221666667,34.25032006269176,3.25,2.9860788111948224,4.1875,3.609332590121214,4.944444444416667,3.3332544182364416,32.25,12.446552400832376,34.21875,13.872215686980608,37.811631944999995,13.303961536797022,13.925,5.22390339369572,12.7677083325,3.9693079377171085,12.445833332500001,4.138555931377374,11,3,1,2017,0,0
2017-03-26,36.83,29.719,18.85,122.0,36.0,0.0,31.0,32.1,33.99,37.51,46.35,32.67,43.97083333,49.20375,18.654,27.736,31.48,32.354,42.04583333,42.70525,19.2,26.2,34.6,32.2,44.70833333,31.52916667,146.1,171.1,134.7,170.7,298.505,546.899,35.0,31.0,53.0,49.875,105.8333333,53.75,0.0,7.0,4.0,2.0,8.333333333,6.875,25.0,20.0,48.0,36.0,55.41666667,55.25,11.0,17.0,19.5,8.2,12.70833333,4.625,38.67,5.342159363653117,39.52,8.937561288501158,40.168194444166666,7.937634455796548,26.89725,5.704341701721627,29.262364583750003,7.034607303128616,30.938590278333333,6.768381738726221,24.7125,7.410170375909054,27.13229166625,9.826683018385012,33.0777777775,13.131182205595724,143.47499999999997,20.882269193422168,160.5929166625,46.19342584028777,217.97173610833337,93.74161862902199,38.75,9.742518497116905,42.65104166625,18.378568887699235,62.14930555000001,35.0887468670816,2.75,3.4034296427770254,3.145833333375,3.4404658923071687,4.37152777775,3.5547422769515835,31.0,12.1928941054479,31.166666666250002,10.91234920018715,35.790798611666666,12.211193669958151,19.9,8.881066002081765,15.19166666625,7.901331011086372,14.735416665833334,6.400416381798344,12,3,1,2017,0,0
2017-04-02,28.18,18.389,29.0,138.4,39.0,0.0,20.0,37.9,36.83,33.99,37.51,46.35,54.1575,33.6875,29.719,18.654,27.736,31.48,42.41791667,30.3825,18.85,19.2,26.2,34.6,40.70833333,33.54166667,122.0,146.1,171.1,134.7,265.8933333,343.35,36.0,35.0,31.0,53.0,79.33333333,62.91666667,0.0,0.0,7.0,4.0,9.166666667,3.958333333,31.0,25.0,20.0,48.0,44.33333333,47.65625,32.1,11.0,17.0,19.5,14.43333333,14.58333333,34.1275,4.247998548336246,36.2728125,7.456017636482346,39.70923611083334,8.486653376299417,23.624499999999998,5.948772786606236,26.25875,5.5983135407013656,29.939131945,7.681837382056085,23.3125,5.0830396090003935,25.668750000000003,8.263427924985393,32.699305555,13.181949060265334,144.39999999999998,20.44129806706388,144.65625,18.163374401327403,200.89256944166664,87.26864407081855,35.25,3.3040379335996093,37.609375,10.881143072010962,60.15624999416667,35.71485046702121,1.75,3.5000000000000027,1.9999999999999998,2.5634797778466223,4.041666666666667,3.7734954189140946,24.0,5.228129047119312,28.125,10.07737919444193,33.486111111666666,12.376910797459344,24.5,12.593913874037177,18.125,11.233082518042135,16.678472221666667,9.253440841370477,13,4,2,2017,0,0
2017-04-09,32.66,21.023,23.4,119.1,34.0,3.0,47.0,22.5,28.18,36.83,33.99,37.51,47.3225,48.74583333,18.389,29.719,18.654,27.736,29.09,34.27541667,29.0,18.85,19.2,26.2,33.55,60.125,138.4,122.0,146.1,171.1,146.2,368.4791667,39.0,36.0,35.0,31.0,39.0,120.0,0.0,0.0,0.0,7.0,3.0,5.416666667,20.0,31.0,25.0,20.0,27.0,31.66666667,37.9,32.1,11.0,17.0,9.0,12.16666667,32.915,3.6040763957867052,34.44,6.014608406680714,38.36875,8.194926063834087,21.946250000000003,5.315416909017283,25.250375,5.740213309563162,28.834763889166666,7.949701991094541,22.6125,4.733634086689308,24.4,7.635864625006679,29.63888888833333,10.150307461680656,131.39999999999998,12.970993279874024,141.26874999999998,20.242440167344153,180.11097221666668,72.10865416106992,36.0,2.1602468994689352,36.984375,10.933328286057957,52.98958332750001,30.921598289224473,0.75,1.500000000000006,2.0,2.5634797778466223,3.84027777775,3.757897127998353,30.75,11.729592206608583,30.625,12.046783803156746,34.76388888916667,12.950217098905949,25.875,11.775787305597284,19.8125,10.66615977218207,17.5395833325,9.276184019733858,14,4,2,2017,0,0
2017-04-16,48.66,15.904,18.4,126.65,21.0,2.0,58.0,23.2,32.66,28.18,36.83,33.99,27.33,39.45416667,21.023,18.389,29.719,18.654,22.648,30.46041667,23.4,29.0,18.85,19.2,11.75,41.5,119.1,138.4,122.0,146.1,128.05,320.5833333,34.0,39.0,36.0,35.0,18.0,115.8333333,3.0,0.0,0.0,0.0,0.0,9.583333333,47.0,20.0,31.0,25.0,18.0,45.41666667,22.5,37.9,32.1,11.0,10.3,15.83333333,36.582499999999996,8.792331412467732,37.106249999999996,7.050975489756222,39.1359027775,8.71985384424769,21.25875,6.01498741339776,24.407375000000002,6.606787850115137,27.621729166666668,8.749440751774811,22.4125,4.9383490831113726,25.23125,6.3086639688153,27.713888888333333,9.88329777440962,126.53749999999997,8.497781573242069,141.09375,20.378637931140243,163.94986110833332,58.14374915913348,32.5,7.937253933193684,37.359375,10.217159389093604,45.0868055525,24.940196508102467,1.25,1.5000000000000058,2.25,2.434865792722758,3.2083333333333335,3.315958505188405,39.0,16.83250823060345,35.625,14.17177778947601,35.8125,14.327435582135847,28.925,7.40917224346505,21.425,9.975362506839428,18.153472221666664,9.39598658329181,15,4,2,2017,0,0
2017-04-23,32.3,26.812,27.0,130.7,38.0,2.0,17.875,16.0,48.66,32.66,28.18,36.83,32.67,43.97083333,15.904,21.023,18.389,29.719,32.354,42.04583333,18.4,23.4,29.0,18.85,32.2,44.70833333,126.65,119.1,138.4,122.0,170.7,298.505,21.0,34.0,39.0,36.0,49.875,105.8333333,2.0,3.0,0.0,0.0,2.0,8.333333333,58.0,47.0,20.0,31.0,36.0,55.41666667,23.2,22.5,37.9,32.1,8.2,12.70833333,35.449999999999996,9.03813402570834,37.059999999999995,7.085361166316294,38.163333333333334,8.78219624201905,20.532,4.679398608083462,23.714625,5.908126024806891,26.352243055833338,7.479314435880481,24.450000000000003,4.651523048063592,24.581249999999997,5.729369044044637,26.23819444416667,8.312322343843784,128.71249999999998,8.050918684630624,136.09375,16.641266209978212,149.96611110833334,40.27358250075939,33.0,8.28653526310395,35.875,8.919280880686077,39.4340277775,16.007903846563877,1.75,1.2583057392117982,2.25,2.434865792722758,2.6805555555833336,2.904592613354127,35.71875,19.90979004367783,33.359375,15.490699614722738,32.6840277775,13.744460067520048,24.9,9.25310758610314,22.4,8.811356308764308,18.4277777775,9.269770935739132,16,4,2,2017,0,0
2017-04-30,32.99,31.253,25.7,106.75,33.0,2.0,48.0,45.3,32.3,48.66,32.66,28.18,46.35,54.1575,26.812,15.904,21.023,18.389,31.48,42.41791667,27.0,18.4,23.4,29.0,34.6,40.70833333,130.7,126.65,119.1,138.4,134.7,265.8933333,38.0,21.0,34.0,39.0,53.0,79.33333333,2.0,2.0,3.0,0.0,4.0,9.166666667,17.875,58.0,47.0,20.0,48.0,44.33333333,16.0,23.2,22.5,37.9,19.5,14.43333333,36.652499999999996,8.009957865057729,35.39,6.0870588722539685,36.399375,7.273914174278734,23.748,6.699927412542137,23.68625,5.865897562546263,25.421833333333336,5.806463417971614,23.625,3.788029390945491,23.46875,4.153392546203277,24.9875,6.9555447143072655,120.79999999999998,10.528136903865128,132.6,19.63955556668926,136.70416666666668,19.445815842689186,31.5,7.325753658611878,33.375,5.629958132298094,35.572916666666664,9.9513673017451,2.25,0.5000000000000161,2.0,2.3299294900428693,2.0833333333333335,2.0652243256245866,42.71875,17.291126999610707,33.359375,15.490699614722738,32.989583333333336,14.064023486498716,26.75,12.784495818503474,25.625,11.809651016980027,21.0,11.954382992328485,17,4,2,2017,0,0
